version = 6
CPU 0 is empty
CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 4 is empty
CPU 5 is empty
CPU 7 is empty
CPU 9 is empty
CPU 11 is empty
cpus=12
       trace-cmd-5246  [006]   171.790747: funcgraph_entry:        4.218 us   |  zpl_show_options();
              dd-5247  [010]   171.792024: funcgraph_exit:       ! 117.379 us |            }
              dd-5247  [010]   171.792025: funcgraph_exit:       ! 118.302 us |          }
              dd-5247  [010]   171.792025: funcgraph_entry:                   |          zfs_zget() {
              dd-5247  [010]   171.792026: funcgraph_entry:                   |            sa_buf_hold() {
              dd-5247  [010]   171.792027: funcgraph_entry:                   |              dmu_bonus_hold() {
              dd-5247  [010]   171.792027: funcgraph_entry:                   |                dnode_hold() {
              dd-5247  [010]   171.792027: funcgraph_entry:                   |                  dnode_hold_impl() {
              dd-5247  [010]   171.792028: funcgraph_entry:        0.409 us   |                    dbuf_whichblock();
              dd-5247  [010]   171.792029: funcgraph_entry:                   |                    dbuf_hold() {
              dd-5247  [010]   171.792029: funcgraph_entry:                   |                      dbuf_hold_impl() {
              dd-5247  [010]   171.792030: funcgraph_entry:                   |                        __dbuf_hold_impl() {
              dd-5247  [010]   171.792030: funcgraph_entry:                   |                          dbuf_find() {
              dd-5247  [010]   171.792031: funcgraph_entry:        0.467 us   |                            dbuf_hash();
              dd-5247  [010]   171.792032: funcgraph_exit:         1.407 us   |                          }
              dd-5247  [010]   171.792032: funcgraph_exit:         2.259 us   |                        }
              dd-5247  [010]   171.792033: funcgraph_exit:         3.538 us   |                      }
              dd-5247  [010]   171.792033: funcgraph_exit:         4.431 us   |                    }
              dd-5247  [010]   171.792034: funcgraph_entry:        0.526 us   |                    RW_WRITE_HELD();
              dd-5247  [010]   171.792035: funcgraph_entry:                   |                    dbuf_read() {
              dd-5247  [010]   171.792035: funcgraph_entry:        0.460 us   |                      zrl_add();
              dd-5247  [010]   171.792036: funcgraph_entry:        0.709 us   |                      dmu_zfetch();
              dd-5247  [010]   171.792037: funcgraph_entry:        0.520 us   |                      RW_WRITE_HELD();
              dd-5247  [010]   171.792038: funcgraph_entry:        0.403 us   |                      zrl_remove();
              dd-5247  [010]   171.792039: funcgraph_exit:         4.295 us   |                    }
              dd-5247  [010]   171.792039: funcgraph_entry:        0.413 us   |                    dmu_buf_get_user();
              dd-5247  [010]   171.792040: funcgraph_entry:        0.555 us   |                    zrl_add();
              dd-5247  [010]   171.792041: funcgraph_entry:                   |                    dnode_create() {
 spl_kmem_cache/-1698  [008]   171.792061: funcgraph_entry:        3.405 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792065: funcgraph_entry:        0.839 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792066: funcgraph_entry:        0.766 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792067: funcgraph_entry:        0.823 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792068: funcgraph_entry:        0.882 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792070: funcgraph_entry:        0.750 us   |  dnode_cons();
 spl_kmem_cache/-1698  [008]   171.792071: funcgraph_entry:        0.849 us   |  dnode_cons();
